0,1
0.0,8.739928035911051
1.0,11.56429578896315
2.0,18.065331821302987
3.0,10.304994822920698
4.0,8.98895691223733
5.0,11.095585955206571
6.0,11.688456776704768
7.0,12.768260406518515
8.0,8.070893220398041
9.0,11.70186008165767
10.0,15.287777113927445
11.0,13.299742340570116
12.0,15.139621313826447
13.0,14.8790409979752
14.0,11.155738853577628
15.0,7.789566584242856
16.0,43.57387385926088
17.0,11.732133885603304
18.0,8.70042918484767
19.0,8.640463530931488
20.0,14.876591197763478
21.0,11.938365412477584
22.0,8.690776775747384
23.0,47.73818527329875
24.0,22.92383839182291
25.0,10.201366838637698
26.0,13.403951984810647
27.0,18.431022608082678
28.0,50.269371692466024
29.0,7.4968136512116175
30.0,25.037607881183874
31.0,9.795078399903364
32.0,18.94144093490739
33.0,20.32874593918038
34.0,12.641395730079934
35.0,14.711321288313483
36.0,9.399619360590322
37.0,17.17850871731502
38.0,7.228534375136311
39.0,9.59224657720564
40.0,10.998615516423529
41.0,10.895694183277755
42.0,14.283997479449779
43.0,45.278507759453355
44.0,18.70249565216308
45.0,8.78898271777096
46.0,13.176957651123141
47.0,8.259682194971228
48.0,6.829839109741561
49.0,34.786505880390465
50.0,9.237626002303582
51.0,90.89595244184108
52.0,8.376440397491713
53.0,8.50082968418278
54.0,9.829167072675041
55.0,8.82559034723185
56.0,10.950483751957403
57.0,9.254529017250206
58.0,10.147866745640355
59.0,13.37619476805489
60.0,8.004591465127213
61.0,20.078218396851
62.0,44.59422319666631
63.0,6.5400650069773185
64.0,14.097560264233245
65.0,9.726149542907436
66.0,15.250584012677024
67.0,18.45286167189228
68.0,13.056592713643774
69.0,14.751822149404951
70.0,10.177896704908534
71.0,21.564818651309494
72.0,10.079143674196207
73.0,10.790823595207339
74.0,9.112800674493588
75.0,10.357549604098544
76.0,11.34119461308699
77.0,11.26579077518074
78.0,9.952829713463284
79.0,27.425485157765202
80.0,15.506874767893995
81.0,9.894058467904095
82.0,8.504880821851057
83.0,10.480868983734787
84.0,8.401468828557768
85.0,13.912303781162827
86.0,19.016052834877758
87.0,10.946438610621735
88.0,11.044609304808155
89.0,18.110250566367455
90.0,17.1138873947831
91.0,24.184912326735436
92.0,24.37941888826525
93.0,9.46765016357087
94.0,10.53775460097851
95.0,8.424782000028529
96.0,18.19535220582996
97.0,10.310113013835812
98.0,28.52901590266461
99.0,10.702301007944147
100.0,9.245152740562277
101.0,26.90410626828063
102.0,13.553469791894532
103.0,10.017248685266324
104.0,22.40700765499294
105.0,9.496486327912462
106.0,17.597950769134243
107.0,11.097357452113428
108.0,45.675143365708244
109.0,9.715436794567868
110.0,8.94361611189535
111.0,7.878133345191284
112.0,34.31208129295511
113.0,8.322000097207027
114.0,14.486540126643977
115.0,13.307690438953692
116.0,7.804926969658488
117.0,51.96265010582287
118.0,8.322399228493303
119.0,11.34891203976736
